Track URI,Track Name,Artist URI(s),Artist Name(s),Album URI,Album Artist Name(s),Album Release Date,Track Duration (ms),Track Preview URL,Explicit,Popularity,Artist Genres
spotify:track:1Q1b8eVkUPGlpSArl8JAVw,Heart of Gold - 2009 Remaster,spotify:artist:6v8FB84lnmJs434UJf2Mrm,Neil Young,spotify:album:2l3QxNo4QubBNmVKxLeum0,Neil Young,2/14/1972,187013,https://p.scdn.co/mp3-preview/8d841e48f1acacf0de36a3d22bd1d06c9a79f9a8?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,62,"canadian singer-songwriter,classic canadian rock,classic rock,folk rock,mellow gold,permanent wave,rock,roots rock,singer-songwriter"
spotify:track:40NRm1ZLvZpUSCUXAGGZ8J,Kung Fu Fighting,spotify:artist:5Pqx4mXYDGIDcg8E5FYjZ8,Carl Douglas,spotify:album:7wA3s9ug9RoJXi9qGQbSjX,Carl Douglas,2001,197693,https://p.scdn.co/mp3-preview/9986a744a86515731713d009f2d113810fae3a5d?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,3,
spotify:track:6sjNqhfajowPKi2wH50yI6,Let's Dance - Radio Edit,spotify:artist:6rEzedK7cKWjeQWdAYvWVG,Five,spotify:album:5jSAkaiC1BBKZQSZ7wFYOY,Five,6/2/2003,218066,https://p.scdn.co/mp3-preview/30d58b31cae22441b51ea4e41351cf2d56fad6c7?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,25,boy band
spotify:track:7MooGz4ZPE4bNxjFegR6Jx,You Don't Know How It Feels,spotify:artist:2UZMlIwnkgAEDBsw1Rejkn,Tom Petty,spotify:album:3ZGUBwDiY5HPOcWv4SBPQg,Tom Petty,10/21/1994,289440,https://p.scdn.co/mp3-preview/40b5fda09d4dfbb689bcb1c8b6e30252f27666d0?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,64,"album rock,classic rock,hard rock,heartland rock,mellow gold,rock,singer-songwriter,soft rock"
spotify:track:3EofjRgUI1WrzqqtLb8NoF,Cheyenne,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,spotify:album:59eUYETmE1zi31ESb3SUkI,Jason Derulo,5/29/2015,215107,https://p.scdn.co/mp3-preview/00a53bc15cf1e2e9bcb5833359b8dda92f945eb1?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,46,"dance pop,pop"
spotify:track:7oULk6VxtOdXFZB3Xwqekj,She Wears My Ring,spotify:artist:53xt77SWSCBxurJQWuxUkM,Johnny O'Keefe,spotify:album:7dlDws3T6RBEO0QvFSVPow,Johnny O'Keefe,2001,135493,https://p.scdn.co/mp3-preview/ebec2050fdcc96ea7f19d093ccb14a81b45bc1d3?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,6,australian rock
spotify:track:05kAnRGmYvzwFo4nXdQH66,"Someday, One Day",spotify:artist:7dedWAqd0IKTdCiqiadUrV,The Seekers,spotify:album:3vMmPXoijRRhpE9lPpUyq4,The Seekers,1/30/1989,155106,https://p.scdn.co/mp3-preview/56e7df782558e391b001b8942339dc81be703751?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,21,british invasion
spotify:track:0bBVRsBbgnzW8wmdlD7Apq,Overkill,spotify:artist:0f3EsoviYnRKTkmayI3cux,Men At Work,spotify:album:30aG9Rjezn1vxaYXrB8j3d,Men At Work,1981,227133,https://p.scdn.co/mp3-preview/f1b16cdc8b1b99903caf848b470f84d01cbf474f?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,35,"album rock,australian rock,classic rock,hard rock,mellow gold,new romantic,new wave,new wave pop,rock,soft rock"
spotify:track:135bOPTl0vo3P5o1oBJIux,Stuck In A Moment You Can't Get Out Of,spotify:artist:51Blml2LZPmy7TTiAg47vQ,U2,spotify:album:7k7aHoW1MGWWQR0KXvswkx,U2,1/1/2006,272346,https://p.scdn.co/mp3-preview/caab4dec8be7cbd7ac82585e5d915ef7c58ee80d?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"irish rock,permanent wave,rock"
spotify:track:3wJVBz7gvGTwTWVAxFa6ny,Fever,"spotify:artist:6M2wZ9GZgrQXHCFfjv46we, spotify:artist:3QVolfxko2UyCOtexhVTli","Dua Lipa, Angèle",spotify:album:35c9iadFgrCWLY0tuJH23H,"Dua Lipa, Angèle",10/29/2020,156910,https://p.scdn.co/mp3-preview/8bc5e53c711b522a7009b3784263f17c75d1c0c8?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,58,"dance pop,pop,uk pop,belgian pop,french pop,variete francaise"
spotify:track:08bNPGLD8AhKpnnERrAc6G,FRIENDS,"spotify:artist:64KEffDW9EtZ1y2vBYgq8T, spotify:artist:1zNqDE7qDGCsyzJwohVaoX","Marshmello, Anne-Marie",spotify:album:1BmxOYHjQv1dKZRr13YRZM,"Marshmello, Anne-Marie",2/9/2018,202620,https://p.scdn.co/mp3-preview/6245dd62009fbbe6c5479d10d5470024553d60d0?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,74,"brostep,edm,pop,progressive electro house,pop"
spotify:track:3bgrrmGOh23O97dSvnklcK,Crying In The Chapel,spotify:artist:5iA3hgdfblCifdxOrPvJMF,Peter Blakeley,spotify:album:5cFuMkFosnO9Zqq9tZ9rh0,Peter Blakeley,1/1/1990,222333,https://p.scdn.co/mp3-preview/0f593a444e482338366a15c75751f99d13c9d144?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,35,
spotify:track:3X7abqSXC4xrxuC1ykpWcY,Livin' On A Prayer,spotify:artist:58lV9VcRSjABbAbfWS6skp,Bon Jovi,spotify:album:3Ad4QdO0EJr1c2livr9cmm,Bon Jovi,1/1/2010,250626,https://p.scdn.co/mp3-preview/2a84c209d6bfe17da820bbc28d1e610a5d304a53?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"glam metal,rock"
spotify:track:2wWdwNwfYiI7bSCGYtq0Un,Light My Fire,spotify:artist:7K78lVZ8XzkjfRSI7570FF,José Feliciano,spotify:album:4BppvR0nLDQ3uh3b3NCu2R,José Feliciano,9/5/2011,215133,https://p.scdn.co/mp3-preview/685e6befbf8a44f09a1b76c5528c973ef81a8d6a?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,38,"latin pop,puerto rican pop"
spotify:track:0J1JdPuKQ1uUOueYLEU2BC,Having a Party,spotify:artist:6hnWRPzGGKiapVX1UCdEAC,Sam Cooke,spotify:album:2Dpw2XUAsBvuNdNLarNzz8,Sam Cooke,1962,157296,https://p.scdn.co/mp3-preview/bac6371386596d4aa3579e73c1775e84fd9f306e?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,36,"classic soul,soul,vocal jazz"
spotify:track:4l0Yeb1SCLPuRXaKjORFhN,Lady Godiva - Mono; 2003 Remaster,spotify:artist:6lHC2EQMEMZiEmSfFloarn,Peter And Gordon,spotify:album:4J3Ei1ibnoclDjwNPYy4LJ,Peter And Gordon,1/1/1966,145933,https://p.scdn.co/mp3-preview/7ee3bb8dea9590f9eb0e90a230766aee7fb3d00d?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,5,"beatlesque,british blues,british invasion"
spotify:track:4UMmpE4kR6VVthIz4dwsP0,Itsy Bitsy Teenie Weenie Yellow Polkadot Bikini,spotify:artist:6YROFUbu5zRCHi2xkir5pk,Brian Hyland,spotify:album:5N7arssMwvUFFKTA6QT4BB,Brian Hyland,5/4/2015,143374,https://p.scdn.co/mp3-preview/3e273b4bca35759637e39744f67fd3cd9a05ff2d?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,1,"bubblegum pop,doo-wop,merseybeat,rock-and-roll"
spotify:track:5ULebABr6yD27jgCaBm1Lp,Levels,spotify:artist:4Rxn7Im3LGfyRkY2FlHhWi,Nick Jonas,spotify:album:2YoTBTn4jykeDlHOI9sqnj,Nick Jonas,11/20/2015,167693,https://p.scdn.co/mp3-preview/4476c4dc0a5c03c9d510ffc01d377b1492b008a0?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"dance pop,pop"
spotify:track:0bsuSsRatN6sXKTnOMIwBb,Emma,spotify:artist:72VzFto8DYvKHocaHYNWSi,Hot Chocolate,spotify:album:21WO1b9XPMwVxk4B57HVHo,Hot Chocolate,1974,232040,https://p.scdn.co/mp3-preview/5db145dc3a913562dab16ced7a4c1b3c5f2a8806?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,42,disco
spotify:track:3MeL7vAsVbgSrGFd0HioaJ,Forget You,spotify:artist:5nLYd9ST4Cnwy6NHaCxbj8,CeeLo Green,spotify:album:5uR0dqBMYWZFYJT7mvPZ82,CeeLo Green,11/9/2010,222733,https://p.scdn.co/mp3-preview/e7374ffebab0ea1fce2a2c5f147228e6a5adca28?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,54,"atl hip hop,pop rap"
spotify:track:41DpvNasaZdQzQqQYntd0o,Aeroplane,spotify:artist:0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,spotify:album:74cQBDmkkzRBntR064f0SD,Red Hot Chili Peppers,9/12/1995,285066,https://p.scdn.co/mp3-preview/7e2eb38ccc3fd7ae829df8689f2aa7efbfaafa06?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,43,"alternative rock,funk metal,funk rock,permanent wave,rock"
spotify:track:6IctRzzSyMt5OtAjPaXgd4,Take Me Bak 'Ome,spotify:artist:10n5lhNDoSMUHWLlnST1yw,Slade,spotify:album:0gAA09tbZAALAGebq8R3mW,Slade,9/28/1973,195973,https://p.scdn.co/mp3-preview/cf9360f8e91d7f0db95888fa054b25f23a34f172?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,glam rock
spotify:track:2GgxS8bUT5G25QJTsfSv0R,Burn,spotify:artist:0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,spotify:album:2Dw4fYqDQnxsgoXDdMbqh3,Ellie Goulding,1/1/2014,231211,https://p.scdn.co/mp3-preview/948398ed1f816b6558e435554d3ef45d1399b7a1?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,62,"indietronica,metropopolis,pop,uk pop"
spotify:track:6hTBP6QLwJdxbKyLlLXrGo,Let's Talk About Sex,spotify:artist:7wqtxqI3eo7Gn1P7SpP6cQ,Salt-N-Pepa,spotify:album:4iCiqnufcdAdTyKrkKGwqR,Salt-N-Pepa,1/1/1990,213266,https://p.scdn.co/mp3-preview/a5b1559f9bb17a1bdb21767179f28cd5d26d8a7a?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,58,"girl group,golden age hip hop,hip hop,hip pop,old school hip hop,queens hip hop"
spotify:track:4vvFgtr3s1Bbt6NrgCgyX3,I Don't Remember,spotify:artist:6LBCQo20ri3tsvbsWWLmr6,Powderfinger,spotify:album:20NuHYF4fcLXgQcqkjq9rI,Powderfinger,1/1/2011,220386,https://p.scdn.co/mp3-preview/ffdbc0e2adb68da74cb7d432267a051044d8a65c?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"australian alternative rock,australian rock"
spotify:track:7gQAFGUyHPcY0cQNPsjMf0,Crying at the Discoteque - Radio Edit,spotify:artist:5HnkAAaf0MCIxMWzsJNrdg,Alcazar,spotify:album:5FWRzWPvOHCxOoo0ibUfI5,Alcazar,12/30/1999,231533,https://p.scdn.co/mp3-preview/49e5d2ff33f43a52f38687fab710810b88ab35bf?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,58,"eurodance,europop,swedish electropop,swedish pop"
spotify:track:1ZqBzsfPKShlR1PILDx4Ey,Your Love Is My Drug,spotify:artist:6LqNN22kT3074XbTVUrhzX,Kesha,spotify:album:7jvZDeVK5NRP4uafgJzHAC,Various Artists,1/1/2010,187960,https://p.scdn.co/mp3-preview/8fc78e277e1e5249c6d43078533d55df5e3378de?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"dance pop,pop"
spotify:track:5WwqdeavrQrbeAMDxGawse,Can't Fight This Feeling,spotify:artist:55vs7NT1KxcFjbMC4y202E,REO Speedwagon,spotify:album:35KafpmKh0nDLzBLV75MpR,REO Speedwagon,11/5/1984,294773,https://p.scdn.co/mp3-preview/47811ce4b58e8fb058e13bdfb21225aa357a5c9f?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,72,"album rock,classic rock,glam metal,hard rock,mellow gold,rock,soft rock"
spotify:track:1zGzAMc21oKstWlEvXRp2i,Dream Girl,spotify:artist:7Ls9QwSDJmmP65RnnEJBT8,David Jones,spotify:album:6itPRfFQncP30pMqNV7Pvh,David Jones,1965,136293,https://p.scdn.co/mp3-preview/66297121c72ff399afb8c18e8768afa75e5ed227?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,4,
spotify:track:3uVEtIOcyE7rGAqcWJt95h,Bruises,spotify:artist:4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,spotify:album:2wiPF3m0ylst0JSk1IvZL8,Lewis Capaldi,11/22/2019,220200,https://p.scdn.co/mp3-preview/c890dd9278748cb15d2a578a7db868e4320e87b7?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,42,"pop,uk pop"
spotify:track:0QXtw4rDLQtpzqPS4uJbZJ,Give Me All Your Luvin',"spotify:artist:6tbjWDEIzxoDsBA1FuhfPW, spotify:artist:0hCNtLu0JehylgoiP8L4Gh, spotify:artist:0QJIPDAEDILuo8AIq3pMuU","Madonna, Nicki Minaj, M.I.A.",spotify:album:2trAegxlPgPnZHfYrUNvp0,Madonna,1/1/2012,202760,https://p.scdn.co/mp3-preview/9da0aa9ce26456c3fb9ec0c7920f481de16cc338?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,45,"dance pop,pop,hip pop,pop,queens hip hop,rap,escape room,indietronica,new rave"
spotify:track:300zfRaCgTmEm5Eqe3HqZZ,Ghostbusters,spotify:artist:0NyzfcGDZZ6GM25EBG9BYK,Ray Parker Jr.,spotify:album:1Fq1oCtmlSQabl1zIdoWCg,Ray Parker Jr.,2/8/2000,240800,https://p.scdn.co/mp3-preview/107e8dfabb7be6126043e6ad26b86badd819675d?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,56,theme
spotify:track:6wqGAJqHiWW6FeJclvCRVL,Lovers in Japan,spotify:artist:4gzpq5DPGxSnKTe4SA8HAU,Coldplay,spotify:album:1MnAljVs4hcGU6pTcK2jdT,Coldplay,11/24/2008,411013,https://p.scdn.co/mp3-preview/b90f0e221a8175ec8fb6e79cc9a61af04bc0e4ed?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,19,"permanent wave,pop"
spotify:track:6cmgXQozMvu3LJgT9Z8HPC,Catch My Disease,spotify:artist:06y1hH4hu3rcTUXHJevPCf,Ben Lee,spotify:album:31vkFfU7fegCtuirdMqxtE,Ben Lee,2/22/2005,253653,https://p.scdn.co/mp3-preview/66bbf79df5d3e9d6f5f14153b4acbf4df1861e13?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"australian alternative rock,australian pop,australian rock"
spotify:track:73QQXxidIpNmhR7LnWQe0g,Hustle,spotify:artist:1KCSPY1glIKqW2TotWuXOR,P!nk,spotify:album:6SyaEkEVLhdzhdWBWlNtUL,P!nk,3/27/2019,175599,https://p.scdn.co/mp3-preview/ce7c01095341b0e10d63f351aeca15eccd852123?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,27,"dance pop,pop"
spotify:track:6St9lR6dhV2tpCNVz7qfrS,In My Head,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,Jason Derulo,spotify:album:0DEsmIQ5ir7tz52Nkf4i1K,Jason Derulo,2/26/2010,199026,https://p.scdn.co/mp3-preview/8924a764249c24b4a7f767e5016f8bf3824a515f?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,65,"dance pop,pop"
spotify:track:5zF2zGPkL6Ipsn9AfAK6RP,This Love,spotify:artist:04gDigrS5kc9YWfZHwBETP,Maroon 5,spotify:album:7gGcnUEEQgIMV2JRwVQbrF,Maroon 5,6/25/2002,206200,https://p.scdn.co/mp3-preview/05d17c445a19455c74237d48b5d6e780f899f1ee?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,pop
spotify:track:4VbDJMkAX3dWNBdn3KH6Wx,Helena Beat,spotify:artist:7gP3bB2nilZXLfPHJhMdvc,Foster The People,spotify:album:7Kmmw7Z5D2UD5MVwdm10sT,Foster The People,5/23/2011,276173,https://p.scdn.co/mp3-preview/3e9398063b1dcd2dd3d2c1e4ff57284022a0981f?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,62,"indietronica,modern alternative rock,modern rock,rock"
spotify:track:46K6ha7ewGSY30ob1B0JMI,"Tonight, I Celebrate My Love",spotify:artist:0GQDNe6VaOC1CHlG1wBzyN,Peabo Bryson with Roberta Flack,spotify:album:5SUJuwK3WUmX1OxrJUiw6n,Peabo Bryson,3/22/2005,209626,https://p.scdn.co/mp3-preview/4cf5182b867b4a8dcf39901a137c7241d44a483e?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,33,
spotify:track:5r5GXkI2BY9Lpp2qqa5ahf,She's The One,spotify:artist:6Lycpe225dRqZS3abnkNuE,The Cockroaches,spotify:album:3ztnDeBF4B2dkQkruoiiKd,The Cockroaches,6/1/1987,152960,https://p.scdn.co/mp3-preview/6d947e19cc981c832bcc19cf397f733036db82aa?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,australian rock
spotify:track:54tWzW3JZe9KsHSzYDQzUO,Concrete And Clay,spotify:artist:6PFydyUHMKD2jm5NXzRPiK,Mental As Anything,spotify:album:0ytyL1t6abbFa3FDGmhruw,Mental As Anything,10/25/2019,165275,https://p.scdn.co/mp3-preview/15d3fe1f0c648db09088b98657c0a8c57aa4b244?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,29,australian rock
spotify:track:7ks6AZmFcm3Y6PGGxGSmlB,Where Them Girls At (feat. Nicki Minaj & Flo Rida),"spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai, spotify:artist:0jnsk9HBra6NMjO2oANoPY, spotify:artist:0hCNtLu0JehylgoiP8L4Gh","David Guetta, Flo Rida, Nicki Minaj",spotify:album:4bTjdxhRRUiWfwj200f9Kl,David Guetta,12/7/2012,194840,https://p.scdn.co/mp3-preview/66097ef2519b9e7227e7362ccb5b039e50be3eca?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,74,"big room,dance pop,edm,pop,pop dance,dance pop,miami hip hop,pop,pop rap,hip pop,pop,queens hip hop,rap"
spotify:track:0r5u9i2GzrqzU2Pv0eIvVq,Superwoman,spotify:artist:3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,spotify:album:0neqylYFL6s6Ikdf3UFmUo,Alicia Keys,11/9/2007,274106,https://p.scdn.co/mp3-preview/8fdc7d57680295c23b302e285a584520284b446b?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"neo soul,pop,r&b"
spotify:track:5TewgNx79xxmaPz1yjdrgj,"Danger Zone - From ""Top Gun"" Original Soundtrack",spotify:artist:3Y3xIwWyq5wnNHPp5gPjOW,Kenny Loggins,spotify:album:0aAtSw6p6dKW33Azdc0Ihq,Various Artists,6/30/1986,211626,https://p.scdn.co/mp3-preview/71f394b84ea43ccba057c0fe34cac5010547fcf6?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,44,"album rock,classic rock,mellow gold,new wave pop,singer-songwriter,soft rock,yacht rock"
spotify:track:0bORa4VpL8NzyMXEI6UFGK,Long Road To Ruin,spotify:artist:7jy3rLJdDQY21OgRLCZ9sD,Foo Fighters,spotify:album:3ilXDEG0xiajK8AbqboeJz,Foo Fighters,9/25/2007,224880,https://p.scdn.co/mp3-preview/d502a9cbe3b2f5412891416998f0c8afe317a70b?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,54,"alternative metal,alternative rock,modern rock,permanent wave,post-grunge,rock"
spotify:track:14GRd9N57h1rTou0rPts0i,"Burning Heart - From ""Rocky IV"" Soundtrack",spotify:artist:26bcq2nyj5GB7uRr558iQg,Survivor,spotify:album:5SPoOMzF5s2ff8LJ2W6oyH,Original Soundtrack,4/14/1990,232173,https://p.scdn.co/mp3-preview/15a553b960ad5436994031820fee6c0bed7c4820?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,31,"album rock,glam metal,hard rock,soft rock"
spotify:track:4w1lzcaoZ1IC2K5TwjalRP,A Thousand Miles,spotify:artist:5ILrArfIV0tMURcHJN8Q07,Vanessa Carlton,spotify:album:5e7T2qUigzt0oIr50KsOld,Vanessa Carlton,4/30/2002,237493,https://p.scdn.co/mp3-preview/1dab77144140b38cf360a7e770f002335884954f?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,75,"lilith,neo mellow,piano rock,pop rock,post-teen pop"
spotify:track:40h65HAR8COEoqkMwUUQHu,Peaceful Easy Feeling - 2013 Remaster,spotify:artist:0ECwFtbIWEVNwjlrfc6xoL,Eagles,spotify:album:51B7LbLWgYLKBVSpkan8Z7,Eagles,6/1/1972,257962,https://p.scdn.co/mp3-preview/2b5b9400d354e0c4bd6f079dff55d37865c6b18b?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,67,"album rock,classic rock,heartland rock,mellow gold,rock,soft rock,yacht rock"
spotify:track:4GBq8IPJieQyxwpHfLCxAx,Kiss and Say Goodbye,spotify:artist:1DpIDwg8FGD50N9Tfunfsf,The Manhattans,spotify:album:4shPsyHdXeoYwJeqt10Ttq,The Manhattans,10/30/1995,265626,https://p.scdn.co/mp3-preview/7762bfcd0124ee00a7ed3e6803bb4dc0648b3705?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,42,"classic soul,disco,funk,motown,philly soul,quiet storm,soul"
spotify:track:0zmvQOn3dP2LLOENxz9XC3,AFTERGLOW,spotify:artist:1nCht41FuMcmG1FIoyjWCH,Taxiride,spotify:album:76hqEMQKrJpYntZVub1wlG,Taxiride,7/10/2002,247893,https://p.scdn.co/mp3-preview/2052fbb5ac60fc3763550fdc22c3ae72dfe55ea5?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,16,"australian pop,australian rock"
spotify:track:64VP3skE86iTvdOlbzuIcO,Great Balls Of Fire,spotify:artist:2zyz0VJqrDXeFDIyrfVXSo,Jerry Lee Lewis,spotify:album:02FCCye8QsWyjHwedg9Quj,Jerry Lee Lewis,12/1/1961,111535,https://p.scdn.co/mp3-preview/4daddb4f967c17844549d8e16beca7d475619760?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,68,"piano rock,rock-and-roll,rockabilly"
spotify:track:2mCoPoJKtIoUuqkvTsJs3Z,Boys Will Be Boys,spotify:artist:2u6qHMpQaE48aowjWKJeCM,Choirboys,spotify:album:2RUPcjcTFN1B4jxYe4RsIF,Choirboys,1987,208506,https://p.scdn.co/mp3-preview/976adf3146598abbefce1a0c8aab666e6394fa0b?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,42,australian rock
spotify:track:7CUVkezEM6rJykLY6KTJxQ,Message to My Girl,spotify:artist:0Upmz8QvuLAkKAfRlJYWTL,Split Enz,spotify:album:0ZB3WMYHlq9Pzmou6cXWDO,Split Enz,1983,243973,https://p.scdn.co/mp3-preview/ae3f966b95cbe5b8d7f2c36b6ef4a5466a00f218?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,45,"classic nz pop,kiwi rock,zolo"
spotify:track:7MYX0Vu0uMjVLCiy804sdX,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,"spotify:artist:00FQb4jTyendYWaN8pK0wa, spotify:artist:4Wjf8diP59VmPG7fi4y724","Lana Del Rey, Cedric Gervais",spotify:album:2vFyRm6ZrYI7ravDNolYsr,"Lana Del Rey, Cedric Gervais",2/1/2013,214912,https://p.scdn.co/mp3-preview/9f7bcc0561d385b41853058d5e0a354b3cbe0ff7?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,54,"art pop,pop,dutch house,edm,electro house,pop dance,progressive electro house"
spotify:track:0EKBV6GybPtALXUgWqWrym,The Story,spotify:artist:2sG4zTOLvjKG1PSoOyf5Ej,Brandi Carlile,spotify:album:23XH8Ej694esQAb3IYu00h,Brandi Carlile,4/3/2007,238493,https://p.scdn.co/mp3-preview/a5c7e561e6235f8a2495bc909c77a052aaefa477?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,62,"acoustic pop,ectofolk,folk,indie folk,lilith,modern folk rock,new americana"
spotify:track:4JIo8RztBbELr2gWJ5OGK6,Secret Love Song (feat. Jason Derulo),"spotify:artist:3e7awlrlDSwF3iM0WBjGMp, spotify:artist:07YZf4WDAMNwqr4jfgOZ8y","Little Mix, Jason Derulo",spotify:album:4bzVI1FElc13HQagFR7S1W,Little Mix,11/6/2015,249813,https://p.scdn.co/mp3-preview/7746fbb287b6488216d9b6a6ab00ff65d7afbdc2?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,"girl group,pop,talent show,uk pop,dance pop,pop"
spotify:track:0Z2CgMqTyPxSMJVcZZ2rGX,Always,spotify:artist:58lV9VcRSjABbAbfWS6skp,Bon Jovi,spotify:album:5uduy563XjmdkLryIna87r,Bon Jovi,1994,353320,https://p.scdn.co/mp3-preview/3d08ed5b79bf883840ffcf61c43df5b068a5ea8e?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,55,"glam metal,rock"
spotify:track:5a4zLc4KfVOWGNpu0tkPRK,I Need Somebody,spotify:artist:6jaSo7MeMbXQCUOrNCF8tj,Bardot,spotify:album:6iIzs3NaIkhx03OwONRwc7,Bardot,11/12/2001,206413,https://p.scdn.co/mp3-preview/519fb6299b0bf4a076db94c3791c3bf2c352a7cc?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,0,australian pop
spotify:track:0TrPqhAMoaKUFLR7iYDokf,Know Your Worth,"spotify:artist:6LuN9FCkKOj5PcnpouEgny, spotify:artist:6nS5roXSAGhTGr34W6n7Et","Khalid, Disclosure",spotify:album:0uLz2ygHQAtLknyGasJOr5,"Khalid, Disclosure",2/4/2020,181436,https://p.scdn.co/mp3-preview/cadf00b884c08538b1e70d92d9eaab94d3e1a0e5?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,62,"pop,pop r&b,edm,house,indietronica,uk dance"
spotify:track:1J9UPtMi1tbpktnu2J3oiR,I Wanna Be a Cowboy,spotify:artist:4Vu68x2xlwYZtz4ZVpz52g,Boys Don't Cry,spotify:album:5Z5Q2pke3MNAdVXJuVEGNO,Boys Don't Cry,4/25/2020,366155,https://p.scdn.co/mp3-preview/ce3ce0035a6c932767841e991e9cc6ac5774556d?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,29,new wave
spotify:track:17baAghWcrewNOcc9dCewx,Mockingbird,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,Eminem,spotify:album:71xFWYFtiHC8eP99QB30AA,Eminem,12/6/2005,251266,https://p.scdn.co/mp3-preview/43887419c9301358d28b7d487dfeb078f9668a6a?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,1,"detroit hip hop,hip hop,rap"
spotify:track:3KPwt1LBpt1jVSHz8GXERo,Feel like Makin' Love - 2015 Remaster,spotify:artist:5AEG63ajney2BoDXi0Vb84,Bad Company,spotify:album:1LgPUiosPMevbB4NHxcNiO,Bad Company,1975,313840,https://p.scdn.co/mp3-preview/183d936e69143edcae0cd6f6213b6e4e9979e54f?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,63,"album rock,classic rock,country rock,glam metal,hard rock,mellow gold,rock,singer-songwriter,soft rock,southern rock"
